Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile
Goodware,0.0,0.0,9.0,0.0,1.0,30.0,8.0,7.0,1.0,35.0,7.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,176.0,0.0,12.0,1.0,4.0,8.0,0.0,0.0,0.0,135.0,0.0,0.0,115.0,26.0,147.0,118.0,551.0,11.0,42.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,1.0,4.0,8.0,20.0,0.0,0.0,10.0,0.0,14.0,8.0,0.0,79.0,33.0,1.0,9.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,8.0,2.0,0.0,5.0,3.0,8374.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,87.0,0.0,7.0,1.0,4.0,8.0,0.0,0.0,0.0,8429.0,0.0,0.0,14.0,4.0,109.0,15.0,6344.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6378.0,1.0,0.0,8.0,5.0,0.0,0.0,5.0,2.0,14.0,2.0,0.0,28.0,17.0,1.0,3.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,10.0,0.0,12.0,0.0,4.0,60.0,0.0,16.0,225.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,220.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,204.0,0.0,1.0,20.0,82.0,77.0,10.0,36.0,3.0,16.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,95.0,16.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,12.0,0.0,24.0,0.0,5.0,110.0,0.0,24.0,438.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,302.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,307.0,0.0,1.0,131.0,121.0,101.0,77.0,55.0,3.0,16.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,9.0,0.0,139.0,30.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,11.0,0.0,23.0,0.0,6.0,98.0,0.0,27.0,392.0,21.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,309.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,306.0,0.0,1.0,82.0,116.0,108.0,52.0,61.0,3.0,16.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,0.0,137.0,33.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,31.0,1.0,4.0,66.0,7.0,205.0,3.0,34.0,0.0,51.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,78.0,0.0,12.0,0.0,5.0,8.0,0.0,0.0,0.0,495.0,0.0,0.0,12.0,3.0,252.0,9.0,296.0,0.0,195.0,10.0,0.0,0.0,0.0,65.0,0.0,521.0,1.0,0.0,25.0,35.0,9.0,0.0,66.0,1.0,130.0,3.0,0.0,149.0,86.0,0.0,66.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,2.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,149.0,55.0,0.0,158.0,255.0,17.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,6.0,2.0,8.0,0.0,0.0,13.0,0.0,0.0,8.0,0.0,11.0,5.0,1.0,11.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,296.0,16.0,7.0,11.0,3.0,5689.0,10.0,20.0,86.0,21.0,27.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,348.0,3.0,7.0,0.0,4.0,8.0,0.0,0.0,0.0,2087.0,0.0,0.0,3611.0,26.0,285.0,1794.0,741.0,1717.0,3194.0,3.0,0.0,12.0,1716.0,2.0,0.0,3529.0,1.0,1715.0,1.0,9.0,3.0,0.0,2.0,16.0,3763.0,165.0,0.0,1816.0,47.0,1.0,1731.0,0.0,0.0,0.0
Goodware,0.0,0.0,44.0,2.0,0.0,10.0,3.0,100.0,0.0,11.0,16.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,8.0,1.0,4.0,8.0,0.0,0.0,0.0,131.0,13.0,0.0,139.0,4.0,109.0,156.0,2767.0,9.0,4256.0,0.0,0.0,7.0,0.0,1.0,0.0,103.0,1.0,10.0,9.0,10.0,0.0,0.0,24.0,2.0,36.0,3.0,0.0,40.0,19.0,2.0,23.0,1.0,0.0,0.0
Goodware,0.0,1.0,1.0,0.0,0.0,3048.0,2.0,112.0,0.0,8.0,26.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,58.0,0.0,20.0,1.0,6.0,16.0,0.0,0.0,1.0,3244.0,2.0,0.0,11.0,2.0,32.0,9.0,278.0,0.0,3318.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,2877.0,194.0,2892.0,0.0,1.0,2.0,0.0,34.0,302.0,1.0,33.0,24.0,1.0,3.0,0.0,0.0,0.0
Goodware,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,17.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,12.0,26.0,146.0,2.0,0.0,145.0,3533.0,145.0,1773.0,4.0,0.0,0.0,145.0,0.0,0.0,610.0,0.0,145.0,5.0,0.0,4.0,0.0,147.0,0.0,6.0,2.0,0.0,148.0,2.0,1.0,147.0,0.0,0.0,0.0
Goodware,0.0,0.0,48.0,35.0,24.0,120.0,10.0,6914.0,0.0,20.0,8.0,20.0,16.0,0.0,0.0,13.0,1.0,0.0,0.0,41.0,714.0,0.0,18.0,3.0,11.0,16.0,3.0,0.0,0.0,6948.0,13.0,0.0,35.0,8.0,224.0,31.0,2873.0,0.0,1189.0,0.0,2.0,0.0,0.0,33.0,0.0,616.0,2.0,26.0,9.0,59.0,2.0,0.0,36.0,34.0,67.0,13.0,0.0,38.0,19.0,5.0,31.0,0.0,0.0,0.0
Goodware,0.0,0.0,390.0,0.0,0.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,2.0,2.0,1.0,6.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,223.0,612.0,0.0,116.0,289.0,64.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,55.0,19.0,79.0,0.0,0.0,65.0,0.0,0.0,52.0,0.0,116.0,54.0,6.0,61.0,0.0,0.0,0.0
Goodware,0.0,0.0,10.0,0.0,20.0,0.0,0.0,197.0,0.0,29.0,318.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,433.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,242.0,104.0,110.0,177.0,60.0,43.0,17.0,0.0,0.0,39.0,0.0,0.0,0.0,7.0,40.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,59.0,8.0,0.0,142.0,35.0,0.0,2.0,0.0,0.0,0.0
Goodware,0.0,0.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,456.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,1.0,0.0,9.0,0.0,16.0,50.0,0.0,26.0,2.0,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,303.0,0.0,3.0,0.0,4.0,8.0,0.0,0.0,0.0,217.0,0.0,1.0,25.0,44.0,136.0,12.0,52.0,3.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,0.0,93.0,26.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,16.0,19.0,7.0,24.0,39.0,383.0,2.0,47.0,269.0,33.0,13.0,2.0,2.0,5.0,5.0,0.0,20.0,6.0,715.0,18.0,49.0,1.0,10.0,24.0,0.0,0.0,0.0,413.0,360.0,0.0,356.0,85.0,275.0,250.0,425.0,57.0,298.0,3.0,0.0,26.0,19.0,3.0,0.0,137.0,41.0,19.0,12.0,15.0,3.0,0.0,42.0,19.0,151.0,9.0,0.0,174.0,53.0,18.0,40.0,0.0,0.0,0.0
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Goodware,0.0,0.0,62.0,10.0,2.0,7.0,12.0,3609.0,2.0,26.0,11.0,22.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,4.0,216.0,0.0,7.0,0.0,6.0,8.0,0.0,0.0,1043.0,1219.0,7.0,0.0,1066.0,18.0,96.0,6.0,1296.0,4.0,5038.0,0.0,0.0,4.0,1044.0,0.0,0.0,2149.0,0.0,1043.0,58.0,5.0,0.0,0.0,1051.0,10.0,2162.0,62.0,1043.0,76.0,29.0,2.0,1050.0,0.0,0.0,0.0
Goodware,0.0,0.0,10.0,0.0,16.0,0.0,4.0,62.0,0.0,17.0,326.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,226.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,0.0,226.0,0.0,1.0,48.0,93.0,77.0,24.0,39.0,3.0,16.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,101.0,21.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,36.0,23.0,11.0,27.0,28.0,131.0,3.0,80.0,113.0,67.0,3.0,0.0,0.0,8.0,8.0,6.0,0.0,56.0,731.0,0.0,54.0,6.0,18.0,8.0,11.0,0.0,11.0,465.0,153.0,0.0,80.0,114.0,255.0,42.0,477.0,12.0,254.0,0.0,2.0,27.0,38.0,12.0,0.0,146.0,8.0,34.0,23.0,18.0,2.0,0.0,31.0,23.0,90.0,24.0,11.0,209.0,68.0,6.0,32.0,0.0,0.0,0.0
Goodware,0.0,0.0,10.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,18.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,14.0,20.0,13.0,1.0,279.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,17.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,14.0,2.0,1.0,2.0,0.0,0.0,0.0
Goodware,0.0,0.0,1.0,2.0,0.0,7.0,0.0,10.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,7.0,3.0,4.0,8.0,0.0,0.0,0.0,21.0,0.0,0.0,3.0,4.0,9.0,2.0,56.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,77.0,8.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,14.0,5.0,1.0,3.0,0.0,0.0,0.0
Goodware,0.0,0.0,15.0,25.0,6.0,59.0,51.0,373.0,2.0,45.0,374.0,35.0,139.0,2.0,2.0,2.0,2.0,4.0,9.0,21.0,566.0,8.0,24.0,0.0,4.0,8.0,0.0,0.0,0.0,485.0,0.0,4.0,333.0,30.0,279.0,255.0,376.0,47.0,109.0,3.0,0.0,38.0,7.0,0.0,0.0,98.0,42.0,7.0,10.0,22.0,3.0,0.0,18.0,25.0,124.0,19.0,0.0,180.0,45.0,1.0,18.0,0.0,0.0,0.0
Goodware,0.0,0.0,27.0,28.0,5.0,23.0,66.0,535.0,5.0,42.0,7.0,35.0,8.0,0.0,0.0,3.0,3.0,0.0,93.0,8.0,271.0,92.0,102.0,4.0,4.0,8.0,0.0,0.0,0.0,311.0,0.0,0.0,212.0,18.0,196.0,117.0,1839.0,91.0,1801.0,3.0,0.0,4.0,92.0,1.0,0.0,4235.0,12.0,90.0,27.0,20.0,3.0,0.0,104.0,28.0,258.0,21.0,0.0,172.0,44.0,2.0,104.0,0.0,0.0,0.0
Goodware,0.0,0.0,12.0,0.0,26.0,0.0,16.0,253.0,0.0,39.0,904.0,31.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,593.0,0.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,433.0,0.0,1.0,418.0,153.0,239.0,238.0,95.0,43.0,16.0,0.0,0.0,56.0,0.0,0.0,0.0,7.0,40.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,83.0,15.0,0.0,185.0,42.0,0.0,1.0,0.0,0.0,0.0
Goodware,0.0,0.0,287.0,15.0,36.0,11.0,13.0,5884.0,3.0,87.0,420.0,46.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,8.0,780.0,0.0,7.0,0.0,4.0,8.0,11.0,0.0,0.0,2384.0,0.0,0.0,3884.0,131.0,326.0,2037.0,721.0,1777.0,2766.0,3.0,0.0,47.0,1737.0,0.0,0.0,3577.0,41.0,1736.0,1.0,9.0,3.0,0.0,2.0,15.0,3823.0,156.0,0.0,1932.0,67.0,1.0,1748.0,0.0,0.0,0.0
Goodware,0.0,0.0,1166.0,162.0,22.0,3088.0,1598.0,321.0,3.0,53.0,1082.0,32.0,1463.0,2.0,2.0,10.0,0.0,25.0,2.0,37.0,961.0,0.0,52.0,0.0,3.0,8.0,0.0,0.0,0.0,2045.0,449.0,1.0,1980.0,4.0,550.0,1021.0,3550.0,371.0,2630.0,0.0,0.0,37.0,25.0,1.0,0.0,480.0,41.0,326.0,168.0,189.0,0.0,0.0,498.0,162.0,370.0,194.0,0.0,1001.0,526.0,21.0,498.0,0.0,0.0,0.0
Goodware,1.0,0.0,48.0,15.0,2.0,122.0,154.0,2079.0,2.0,28.0,13.0,29.0,17.0,0.0,0.0,4.0,4.0,0.0,655.0,6.0,1033.0,647.0,654.0,4.0,4.0,8.0,0.0,0.0,0.0,802.0,0.0,2.0,1304.0,6.0,90.0,657.0,7843.0,645.0,2708.0,3.0,0.0,4.0,646.0,2.0,0.0,1562.0,0.0,645.0,47.0,48.0,3.0,1.0,657.0,15.0,1422.0,41.0,0.0,730.0,41.0,1.0,654.0,0.0,0.0,0.0
Goodware,0.0,0.0,62.0,11.0,6.0,28.0,7.0,1116.0,2.0,34.0,235.0,29.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,288.0,370.0,0.0,545.0,3.0,6.0,8.0,3.0,0.0,262.0,529.0,10.0,0.0,336.0,68.0,122.0,39.0,594.0,3.0,1325.0,0.0,2.0,21.0,263.0,0.0,0.0,546.0,0.0,262.0,51.0,18.0,2.0,0.0,271.0,11.0,637.0,55.0,262.0,117.0,31.0,2.0,271.0,0.0,0.0,0.0
Goodware,0.0,11.0,200.0,19.0,7.0,139.0,24.0,542.0,4.0,67.0,79.0,53.0,18.0,0.0,0.0,7.0,7.0,0.0,2.0,5.0,1165.0,0.0,66.0,5.0,8.0,16.0,0.0,2.0,1.0,855.0,67.0,26.0,340.0,536.0,631.0,326.0,1647.0,41.0,1250.0,2.0,0.0,41.0,4.0,41.0,0.0,227.0,5.0,84.0,46.0,44.0,2.0,9.0,113.0,17.0,178.0,14.0,1.0,181.0,66.0,3.0,106.0,0.0,0.0,0.0
Goodware,0.0,0.0,22.0,12.0,10.0,7.0,10.0,321.0,3.0,72.0,280.0,33.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,31.0,576.0,0.0,41.0,0.0,4.0,8.0,0.0,0.0,10.0,359.0,10.0,0.0,312.0,44.0,227.0,200.0,559.0,40.0,387.0,0.0,3.0,5.0,11.0,0.0,0.0,51.0,40.0,10.0,13.0,5.0,3.0,0.0,17.0,12.0,97.0,13.0,10.0,132.0,38.0,2.0,17.0,0.0,0.0,0.0
Goodware,0.0,0.0,35.0,70.0,46.0,12.0,40.0,591.0,22.0,101.0,276.0,61.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,15.0,772.0,0.0,12.0,8.0,9.0,24.0,14.0,0.0,35.0,741.0,6.0,0.0,253.0,180.0,371.0,124.0,1213.0,5.0,3816.0,0.0,4.0,67.0,0.0,5.0,0.0,43.0,5.0,9.0,23.0,11.0,4.0,0.0,98.0,65.0,229.0,21.0,35.0,201.0,51.0,1.0,98.0,0.0,0.0,0.0
Goodware,0.0,0.0,290.0,21.0,4.0,312.0,9.0,5575.0,10.0,18.0,86.0,21.0,299.0,0.0,0.0,2.0,2.0,0.0,0.0,7.0,276.0,0.0,7.0,1.0,4.0,8.0,0.0,0.0,0.0,2310.0,0.0,0.0,3465.0,16.0,227.0,1769.0,10344.0,1692.0,2598.0,4.0,0.0,7.0,1692.0,2.0,1.0,22504.0,1.0,1691.0,1.0,309.0,4.0,0.0,2.0,21.0,3727.0,157.0,0.0,2042.0,315.0,1.0,1708.0,0.0,0.0,0.0
Goodware,0.0,0.0,12.0,0.0,44.0,23.0,9.0,245.0,0.0,85.0,319.0,41.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,840.0,0.0,5.0,1.0,4.0,8.0,2.0,0.0,0.0,538.0,0.0,0.0,294.0,168.0,494.0,211.0,128.0,46.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,78.0,9.0,0.0,172.0,56.0,0.0,3.0,0.0,0.0,0.0
