CreateDirectoryW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumePathNamesForVolumeNameW,NtOpenFile,NtQueryAttributesFile,NtQueryInformationFile,NtReadFile,RemoveDirectoryA,SearchPathW,SetEndOfFile,SetFilePointer,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_DELETED,SUMMARY_FILE_READ,activite_volume,label
-0.8409040677986228,-0.7620002541668355,-1.1875509700588107,-0.549483660133842,-0.7966560575758143,-0.86069780340123,-0.3102395474634612,-0.3102395474634612,-0.8059643231821138,-0.7348090944652216,-0.4168666037023873,-0.7300605808432477,-1.0940509024566838,-1.2802974176283017,-0.5992061111313649,-1.0221003554810328,-0.9547918806393193,-1.0161872236856417,-0.7311707895213879,-1.2666780166886331,-0.38955821043437566,-0.7145760044719114,-0.5370664470874053,-0.8846603007464104,-0.6084396516640549,-0.8603582010276518,-0.5231021463294379,-0.688455563949474,-1.1156291591177638,-1.0817735854911974,0
0.47736697731310346,1.5109459791818232,0.45975548236253905,-0.549483660133842,-0.7966560575758143,1.1703200515688126,-0.3102395474634612,-0.3102395474634612,1.6370582162275356,1.6315925296051843,0.6504214880271524,0.5792524452166957,0.14545751407227506,1.182526327530297,3.516928972044519,-1.0221003554810328,0.8560385619393835,0.14086206632505494,0.5354840655217222,0.6938167599268665,-0.38955821043437566,-0.7145760044719114,0.1251652249950618,0.9599884182928383,0.5689588943848793,0.9459042349179333,0.7271037643773297,1.485684932172167,0.586688398420041,-0.5873061564519533,0
0.874206104307038,1.6320948466427305,0.956959517429715,-0.549483660133842,1.591892924291499,1.8671390091313615,2.9877013815138524,2.9877013815138524,1.6370582162275356,1.6315925296051843,0.6504214880271524,0.909107199822248,1.1994919974234635,1.2224459834639312,3.5602758351044095,-1.0221003554810328,1.1297394991803982,1.709083936638166,1.1404512618208706,0.7543999354018196,-0.38955821043437566,1.892932058505059,0.23176071527885242,0.9958192708875612,0.5689588943848793,1.151715832015486,1.458427340320731,1.7354021539916828,1.1461057502822247,0.7479733282527334,0
0.7095029854234759,0.38052609134393667,-0.412352728466144,0.26679177684541866,1.3422604698129166,-0.22351967239759893,-0.3102395474634612,-0.3102395474634612,-0.8059643231821138,-0.7348090944652216,-0.4168666037023873,0.015362017712540544,0.8197057161831527,-0.15625979316202931,0.2570100721776324,0.8290335158388602,0.4651962646808157,1.363448557093716,0.7904283119959717,0.5951160038369367,-0.38955821043437566,0.06735171436803662,-0.5370664470874053,0.07028093646323798,0.3192898903556062,1.2098498166020506,-0.5231021463294379,-0.688455563949474,0.749303122172743,0.7479733282527334,0
1.325612009624487,-0.7620002541668355,-0.5875661113050461,-0.549483660133842,-0.7966560575758143,1.8356885175310744,-0.3102395474634612,-0.3102395474634612,-0.8059643231821138,-0.7348090944652216,1.3238053007318218,-0.16617015333909257,-1.0940509024566838,-0.02892571708218527,-0.5992061111313649,-1.0221003554810328,0.41704168233724453,0.7748696120778996,0.4822633852571585,0.15451809220512325,2.934084895718103,-0.7145760044719114,1.0714879915866844,0.706006576949895,0.8938578429192514,0.5451871720244111,2.379786082134847,-0.688455563949474,-0.5346229042389847,-1.0817735854911974,0
0.8138853294039269,-0.7620002541668355,0.31306613790238,-0.549483660133842,-0.7966560575758143,0.09506939310421678,-0.3102395474634612,-0.3102395474634612,0.13912580432576754,0.18064001685079323,2.2139702813884936,0.39772027416506284,0.08913778124554811,0.8119335173382252,-0.5992061111313649,-1.0221003554810328,0.7330277402144942,0.3664722150391533,1.025184712093281,0.7835732798355887,-0.38955821043437566,0.43092739874398467,1.1474730649219103,0.6819542640933122,0.9515048303756413,1.2098498166020506,-0.5231021463294379,-0.688455563949474,0.7335152427765835,-0.29806125263599614,0
-0.8409040677986228,-0.7620002541668355,-0.9291515561945884,-0.549483660133842,-0.7966560575758143,-0.3557460814410562,-0.3102395474634612,-0.3102395474634612,-0.8059643231821138,-0.7348090944652216,-0.4168666037023873,-0.4002058262376952,-0.6100337021971842,-1.2802974176283017,-0.5992061111313649,-1.0221003554810328,-0.8007505378630222,-1.0161872236856417,-1.0074336498706016,-1.2666780166886331,-0.38955821043437566,-0.7145760044719114,-0.5370664470874053,-0.8846603007464104,-0.6084396516640549,-0.8603582010276518,-0.5231021463294379,-0.688455563949474,-1.1156291591177638,-1.0817735854911974,0
0.7811611177433105,0.7875021870751374,0.9286948956065977,1.3458492101547623,1.4225936742334637,1.680776352673003,2.9877013815138524,2.9877013815138524,1.3884669960791158,1.390797916539102,-0.4168666037023873,1.0109301606125998,1.1519082221759662,0.9951697281286522,-0.5992061111313649,1.0714020174385512,0.9612693578401583,0.9293503210936352,1.1218234296966956,0.08650647074493399,-0.38955821043437566,0.670408579819396,0.5125459199531747,0.49483853102401365,0.3192898903556062,1.2098498166020506,-0.5231021463294379,1.3228633972174009,0.7172415069529534,1.474585938297693,0
0.8448397781698461,0.6969937877194218,0.4169681400369318,0.7442822977380618,1.2291272353116887,0.1492056405191179,-0.3102395474634612,-0.3102395474634612,1.0842159318336488,1.0960891281668081,-0.4168666037023873,1.0574297833761672,0.7218715910915812,0.9951697281286522,-0.5992061111313649,0.8290335158388602,0.06115114504563163,0.7037401723795371,-0.2933045155259188,0.6310613509354112,-0.38955821043437566,0.5606931773264167,0.45628106103629545,0.3886596759510268,0.25971571371165886,1.263971261448573,1.977309675084097,1.3228633972174009,0.586688398420041,0.8500565628569478,0
-0.44406494080468795,-0.7620002541668355,-0.01866521203518421,-0.549483660133842,-0.3796549834836533,0.3522838432508398,-0.3102395474634612,-0.3102395474634612,-0.8059643231821138,-0.7348090944652216,-0.4168666037023873,0.015362017712540544,-0.2582340149958451,0.0787337102397659,-0.5992061111313649,0.8290335158388602,0.08648804500061323,0.8176925124673502,0.07189512114365061,-0.35401949858968107,-0.38955821043437566,1.111004339665111,-0.5370664470874053,-0.8846603007464104,-0.6084396516640549,-0.3166190277669403,-0.5231021463294379,-0.688455563949474,-0.5346229042389847,0.7479733282527334,0
