Label,CopyFileA,CopyFileW,CreateDirectoryW,DeleteFileW,DeviceIoControl,FindFirstFileExW,GetFileAttributesExW,GetFileAttributesW,GetFileInformationByHandle,GetFileInformationByHandleEx,GetFileSize,GetFileSizeEx,GetFileType,GetFileVersionInfoExW,GetFileVersionInfoSizeExW,GetFileVersionInfoSizeW,GetFileVersionInfoW,GetShortPathNameW,GetSystemDirectoryA,GetSystemDirectoryW,GetSystemTimeAsFileTime,GetSystemWindowsDirectoryA,GetSystemWindowsDirectoryW,GetTempPathW,GetVolumeNameForVolumeMountPointW,GetVolumePathNamesForVolumeNameW,GetVolumePathNameW,InternetReadFile,MoveFileWithProgressW,NtCreateFile,NtDeviceIoControlFile,NtOpenDirectoryObject,NtOpenFile,NtQueryAttributesFile,NtQueryDirectoryFile,NtQueryInformationFile,NtReadFile,NtSetInformationFile,NtWriteFile,RemoveDirectoryA,RemoveDirectoryW,SearchPathW,SetEndOfFile,SetFileAttributesW,SetFileInformationByHandle,SetFilePointer,SetFilePointerEx,SetFileTime,SUMMARY_DIRECTORY_CREATED,SUMMARY_DIRECTORY_ENUMERATED,SUMMARY_DIRECTORY_REMOVED,SUMMARY_FILE_COPIED,SUMMARY_FILE_CREATED,SUMMARY_FILE_DELETED,SUMMARY_FILE_EXISTS,SUMMARY_FILE_FAILED,SUMMARY_FILE_MOVED,SUMMARY_FILE_OPENED,SUMMARY_FILE_READ,SUMMARY_FILE_RECREATED,SUMMARY_FILE_WRITTEN,URLDownloadToFileW,FindFirstFileExA,NtQueryFullAttributesFile,activite_fichier,activite_reseau,activite_systeme,activite_volume,modifie_fichiers,presence_reseau,chiffre_fichiers,manipule_systeme,score_suspicion,ratio_fichier_total,ratio_reseau_total,ratio_systeme_total,ratio_fichier_systeme
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,1.3862943611198906,0.0,0,0,0,1,1,0.4924764850977941,0.0,0.24116205681688804,1.0116009116784799
Goodware,0.0,2.0794415416798357,2.302585092994046,2.772588722239781,0.6931471805599453,3.1354942159291497,3.871201010907891,4.418840607796598,0.0,0.0,4.418840607796598,0.0,2.772588722239781,0.0,0.0,1.791759469228055,1.791759469228055,1.9459101490553132,1.0986122886681098,2.302585092994046,3.912023005428146,0.0,3.5263605246161616,3.332204510175204,0.0,0.0,0.6931471805599453,0.0,0.0,5.7745515455444085,5.43372200355424,0.0,5.459585514144159,2.0794415416798357,4.919980925828125,3.871201010907891,5.955837369464831,0.6931471805599453,5.796057750765372,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,0.0,5.231108616854587,0.0,2.6390573296152584,2.302585092994046,2.302585092994046,0.6931471805599453,2.0794415416798357,2.995732273553991,2.772588722239781,3.7376696182833684,4.31748811353631,0.0,3.6888794541139363,3.2188758248682006,2.833213344056216,2.995732273553991,0.0,0.0,0.0,7.7102051944325325,0.0,5.857933154483459,0.6931471805599453,1,0,1,1,3,0.6227280419808398,0.0,0.12682550229249911,1.9976115234322036
Goodware,0.0,2.0794415416798357,2.995732273553991,3.1354942159291497,3.1780538303479458,3.4339872044851463,4.07753744390572,5.752572638825633,0.0,3.970291913552122,5.934894195619588,3.2188758248682006,2.9444389791664403,1.0986122886681098,1.0986122886681098,1.791759469228055,1.791759469228055,1.9459101490553132,1.0986122886681098,2.70805020110221,6.304448802421981,0.0,3.58351893845611,3.367295829986474,0.0,0.0,2.5649493574615367,0.0,0.0,6.53813982376767,5.438079308923196,0.0,6.180016653652572,4.897839799950911,5.666426688112432,5.389071729816501,6.139884552226255,3.8501476017100584,5.863631175598097,0.0,1.6094379124341003,3.6635616461296463,1.6094379124341003,1.9459101490553132,0.0,5.332718793265369,3.7376696182833684,2.6390573296152584,2.5649493574615367,2.70805020110221,1.0986122886681098,2.0794415416798357,3.044522437723423,3.091042453358316,4.709530201312334,4.430816798843313,0.0,5.37989735354046,4.276666119016055,2.833213344056216,3.091042453358316,0.0,0.0,0.0,8.415824697027949,0.0,6.777646593635117,2.5649493574615367,1,0,1,1,3,0.6072616554296867,0.0,0.15031230999350692,1.8155812840571184
Goodware,0.0,0.0,2.70805020110221,0.0,0.6931471805599453,3.8066624897703196,1.9459101490553132,2.0794415416798357,0.6931471805599453,3.5553480614894135,1.3862943611198906,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,5.442417710521793,0.0,1.6094379124341003,0.6931471805599453,1.6094379124341003,2.1972245773362196,0.0,0.0,0.0,5.123963979403259,0.0,0.0,4.430816798843313,4.276666119016055,5.135798437050262,4.51085950651685,5.655991810819852,2.8903717578961645,4.127134385045092,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,2.70805020110221,0.6931471805599453,2.0794415416798357,2.6390573296152584,2.6390573296152584,0.0,0.0,2.5649493574615367,0.0,2.5649493574615367,2.5649493574615367,0.0,4.31748811353631,3.5263605246161616,0.0,2.3978952727983707,0.0,0.0,0.0,7.158513997329321,0.0,5.484796933490655,2.5649493574615367,1,0,1,1,3,0.6072589674634004,0.0,0.14509408461605547,1.844952755550857
Goodware,0.0,0.0,3.784189633918261,0.0,0.0,2.772588722239781,0.0,1.6094379124341003,0.0,0.0,5.8664680569332965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,1.0986122886681098,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,5.940171252720432,0.0,3.295836866004329,4.30406509320417,3.2188758248682006,3.091042453358316,3.7376696182833684,4.31748811353631,3.367295829986474,3.8066624897703196,1.6094379124341003,0.0,0.0,3.367295829986474,0.0,0.0,4.51085950651685,0.0,3.367295829986474,1.791759469228055,2.3978952727983707,1.6094379124341003,0.0,3.4339872044851463,0.0,1.3862943611198906,3.6109179126442243,0.0,5.849324779946859,1.0986122886681098,0.0,2.8903717578961645,0.0,0.0,0.0,7.43955930913332,0.0,2.772588722239781,0.0,1,0,1,1,3,0.6810258200276005,0.0,0.008569032725101386,4.675745138657694
Goodware,0.0,0.0,2.8903717578961645,0.0,0.6931471805599453,2.0794415416798357,0.0,4.02535169073515,0.0,0.0,2.0794415416798357,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2.70805020110221,2.0794415416798357,3.784189633918261,0.6931471805599453,2.995732273553991,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,3.9318256327243257,2.6390573296152584,0.0,5.135798437050262,2.4849066497880004,2.0794415416798357,5.099866427824199,6.2285110035911835,0.6931471805599453,5.220355825078324,0.0,0.0,1.6094379124341003,3.5263605246161616,0.0,0.0,4.442651256490317,0.0,3.4965075614664802,2.6390573296152584,2.0794415416798357,0.0,0.0,3.5553480614894135,0.0,2.8903717578961645,0.6931471805599453,0.0,3.8066624897703196,3.4965075614664802,0.0,3.5553480614894135,0.0,0.0,0.0,7.325807502595773,0.0,4.59511985013459,1.0986122886681098,1,0,1,1,3,0.661458254513043,0.0,0.0587699072198404,2.793208009442517
Goodware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,2.3978952727983707,0.0,0,0,0,1,1,0.419853845560264,0.0,0.36101334553733055,0.7375989431307791
Goodware,0.0,0.0,2.833213344056216,2.5649493574615367,2.5649493574615367,1.6094379124341003,2.6390573296152584,5.676753802268282,1.6094379124341003,3.6888794541139363,5.529429087511423,3.2188758248682006,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.6094379124341003,0.0,0.0,2.833213344056216,6.19644412779452,0.6931471805599453,3.258096538021482,0.0,2.3978952727983707,2.4849066497880004,2.70805020110221,0.0,2.0794415416798357,5.575949103146316,0.0,0.6931471805599453,5.736572297479192,3.4965075614664802,5.159055299214529,5.342334251964811,4.110873864173311,3.871201010907891,5.6131281063880705,0.0,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,3.912023005428146,3.7376696182833684,2.0794415416798357,2.6390573296152584,1.0986122886681098,0.0,0.0,2.8903717578961645,2.5649493574615367,4.574710978503383,2.0794415416798357,2.0794415416798357,4.875197323201151,3.4657359027997265,1.3862943611198906,2.995732273553991,0.0,0.0,0.0,7.818832443803404,0.0,6.300785794663244,3.58351893845611,1,0,1,1,3,0.5936384371273556,0.0,0.1632848571632062,1.715862082394559
Goodware,0.0,0.0,2.9444389791664403,2.5649493574615367,1.6094379124341003,2.8903717578961645,2.4849066497880004,4.30406509320417,1.0986122886681098,3.367295829986474,2.1972245773362196,3.1780538303479458,0.6931471805599453,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,0.0,2.8903717578961645,5.220355825078324,0.0,3.258096538021482,0.0,1.9459101490553132,2.1972245773362196,0.0,0.0,1.9459101490553132,4.882801922586371,2.3978952727983707,0.6931471805599453,3.367295829986474,3.091042453358316,4.418840607796598,1.791759469228055,5.765191102784844,0.0,4.852030263919617,0.0,1.3862943611198906,1.791759469228055,2.0794415416798357,0.0,0.0,3.6109179126442243,0.0,1.9459101490553132,2.70805020110221,2.3978952727983707,1.3862943611198906,0.0,2.70805020110221,2.5649493574615367,3.784189633918261,2.3978952727983707,1.9459101490553132,4.276666119016055,3.2188758248682006,1.0986122886681098,2.70805020110221,0.0,0.0,0.0,7.088408778675395,0.0,5.484796933490655,2.70805020110221,1,0,1,1,3,0.6009292554099849,0.0,0.15287171856285242,1.786211604790337
Goodware,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,3.1354942159291497,0.0,0.6931471805599453,2.6390573296152584,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.995732273553991,0.0,1.9459101490553132,0.0,1.6094379124341003,2.1972245773362196,0.0,0.0,0.0,3.784189633918261,0.0,2.4849066497880004,3.4339872044851463,3.295836866004329,2.302585092994046,2.70805020110221,2.772588722239781,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,3.1354942159291497,0.6931471805599453,0.0,3.332204510175204,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,5.488937726156687,0.0,3.4011973816621555,2.5649493574615367,0,0,1,1,2,0.5986869795573249,0.0,0.09407255588397492,2.2009214392175456
